tick,employed_households(Über Haushalte),BeschäftigteLeute(über Unternehmen),openPositions,durchschnittsgehalt,durchschnittspreis,durchschnittsinventar,gesamtNachfrageLetzterMonat,geplanterMonatlicherKonsum(Haushalte),allUnternehmenMoney,allHaushalteMoney,allMoney
43029.0,997,997,31,1.00363572711684,1.7812182171419944,434.93,151058.30288369622,35021.48879213307,73368.30738677605,126631.69261322191,199999.99999999796
43050.0,995,995,43,1.0066747768382682,1.7830573517519486,474.74,146205.52460172423,35042.177219330515,66859.82529419834,133140.1747057996,199999.99999999796
43071.0,998,998,45,1.0141723701810716,1.7830516998141448,520.85,181096.63665506896,34848.05225330158,63464.65529568133,136535.34470431696,199999.99999999828
43092.0,995,995,50,1.0149390740558213,1.786455532096936,537.0,82428.77410612849,35046.38983289084,69648.9420939061,130351.05790609223,199999.9999999983
43113.0,991,991,35,1.0143536210392292,1.7823188999605712,520.85,119457.34007789916,34894.973424074386,74800.5409276207,125199.4590723775,199999.9999999982
43134.0,987,987,19,1.0238058017407017,1.7829484604766304,530.32,115194.75369205681,35094.59367409171,70402.95572116466,129597.04427883364,199999.9999999983
43155.0,988,988,17,1.0207624611224262,1.7838493824306514,526.4,99385.92553338627,34702.64895711659,73864.48815993761,126135.51184006078,199999.99999999837
43176.0,990,990,7,1.0118832033155787,1.7829322514043786,519.83,124371.92639335657,34900.475722434865,72877.07396468447,127122.92603531391,199999.99999999837
43197.0,991,991,11,1.0083143607702252,1.783238972369215,560.77,139711.0240450878,35052.64012589172,65417.34277971012,134582.65722028847,199999.9999999986
43218.0,995,995,19,1.0066950619149637,1.7838698400399218,539.61,126781.85916887526,35095.12098406919,76238.1906913727,123761.80930862589,199999.9999999986
43239.0,994,994,20,1.0072110696633647,1.7847189202727034,525.44,145734.14632973267,34934.19091421149,76271.93670143944,123728.0632985591,199999.99999999854
43260.0,996,996,30,1.0117114937380072,1.7887762484319945,531.87,139372.07752150053,34991.37445168194,70760.30763012878,129239.69236986982,199999.9999999986
43281.0,999,999,26,1.0138852264121254,1.789533442768314,521.34,132889.34051891332,34568.51261797407,73417.6901974338,126582.30980256487,199999.99999999866
43302.0,993,993,21,1.0175550831841218,1.7909307090049702,505.13,149610.1194886297,34721.826592778634,74505.94757726666,125494.05242273177,199999.99999999843
43323.0,993,993,26,1.0180937575893168,1.7914399783219506,524.12,129021.12970486881,34842.55136892978,68552.05073664186,131447.9492633563,199999.99999999817
43344.0,991,991,19,1.021394364137133,1.7930290213603897,561.23,112848.74981768386,34855.26582325152,67145.83317399553,132854.16682600247,199999.99999999802
43365.0,984,984,21,1.0207748120555897,1.7920419038486435,540.51,110793.15415932442,34723.5564449963,74536.77369842533,125463.22630157317,199999.9999999985
43386.0,987,987,10,1.0146362208453228,1.7914215926364288,556.23,112074.04183141308,34609.147372549196,68665.49405622848,131334.5059437699,199999.99999999837
43407.0,981,981,11,1.014003771571732,1.7897596531568825,525.84,111215.64101598719,34853.547586755994,76489.39615057531,123510.60384942312,199999.99999999843
43428.0,987,987,7,1.0143983198988584,1.7896591856573847,518.68,130432.9165890936,34777.149409105084,71875.39483386085,128124.6051661378,199999.99999999866
43449.0,993,993,14,1.0100699861715483,1.7935111028090287,532.72,131837.8427442519,34721.653053838505,71604.59986568415,128395.40013431435,199999.9999999985
43470.0,994,994,16,1.0094976051442004,1.7925457990273963,555.07,126993.4574988637,34728.75593575411,68829.27558838732,131170.72441161124,199999.99999999854
43491.0,996,996,19,1.0124865615908698,1.7947789308453201,562.62,122209.77284994037,34751.69800401558,71037.37414627225,128962.62585372622,199999.9999999985
43512.0,997,997,17,1.0168439188132152,1.795456512774954,583.31,111912.74551245972,34583.22300057601,70700.27658506331,129299.72341493524,199999.99999999854
43533.0,995,995,23,1.0161559154204733,1.795578830695545,609.35,85202.9105573206,34860.62643296263,67025.94958953938,132974.05041045952,199999.9999999989
43554.0,988,988,10,1.0195099645817605,1.7907421392492142,641.27,93231.1081964004,34808.44336926864,66234.65264791336,133765.34735208534,199999.99999999872
43575.0,972,972,6,1.0148042377113398,1.7891697941795295,610.63,106649.15107765314,34963.37894858371,76372.31480232309,123627.6851976758,199999.9999999989
43596.0,968,968,2,1.011741397045343,1.791175301996324,576.66,111482.9972178572,34951.86769317657,74450.49816981453,125549.5018301844,199999.99999999892
43617.0,974,974,2,1.009971403943281,1.7894197194558992,547.41,120379.36993117224,34670.92836806658,76795.20898373844,123204.79101626047,199999.9999999989
43638.0,981,981,2,1.0151602498441619,1.7883054470942543,520.47,137769.77283633748,34998.115090456406,76042.73516356555,123957.26483643366,199999.9999999992
43659.0,987,987,8,1.0151334161216277,1.789610327287511,516.52,129816.75573240129,35043.53723667565,71489.68447111866,128510.31552888053,199999.99999999919
43680.0,994,994,10,1.0145888798421396,1.7906355596340218,525.83,129455.27115686916,34940.95377759062,70519.41324910942,129480.58675088968,199999.9999999991
43701.0,994,994,21,1.0142113521008707,1.7927028343279727,528.36,133456.0644143872,34702.656665500595,71971.0636205793,128028.93637942013,199999.99999999942
43722.0,995,995,24,1.0145918784455066,1.79357563947063,556.65,113624.81208292769,34597.38046438405,68071.52571818602,131928.47428181325,199999.99999999927
43743.0,990,990,19,1.012817156739349,1.7934728526212418,543.59,111226.64814698107,34844.4733611564,75372.3662697803,124627.63373021896,199999.99999999924
43764.0,984,984,16,1.01538155372574,1.7920686269186916,539.64,123649.98810241585,34710.79791014015,73184.0441635548,126815.95583644447,199999.99999999927
43785.0,993,993,11,1.0172565671947873,1.7939386888327271,541.98,135888.2546125538,34926.29247059765,73064.57827332089,126935.42172667859,199999.99999999948
43806.0,993,993,19,1.0162504162310062,1.796951986622592,560.61,102999.7551698831,34841.69460564577,69323.44053708736,130676.55946291244,199999.9999999998
43827.0,993,993,21,1.016709106859476,1.7961580868155638,597.87,102466.31389758302,34647.43070002835,66781.7131295983,133218.28687040156,199999.99999999985
43848.0,992,992,18,1.0220943276391536,1.7941648132185555,588.99,96565.55064447387,34840.151608313565,73590.37586912021,126409.62413087965,199999.99999999985
43869.0,986,986,16,1.0192603761929964,1.7936256999479996,577.52,118912.09583386937,34744.34303354737,72589.2574246235,127410.74257537631,199999.99999999983
43890.0,982,982,17,1.0144258634621826,1.7917694591904336,574.68,113275.19877696416,34509.74892562867,73606.88474818114,126393.11525181885,200000.0
43911.0,980,980,4,1.0132381672973865,1.7896399927535,598.67,122940.37526048566,34944.929040989016,68322.00697906973,131677.9930209301,199999.99999999983
43932.0,975,975,1,1.0162074567815198,1.7896187247379378,580.14,99209.69048028246,35193.99897839345,73844.41206461763,126155.58793538235,200000.0
43953.0,971,971,3,1.0102309669639455,1.7871478039666855,575.22,119944.93380658161,35031.41995233012,68907.5281116084,131092.47188839153,199999.99999999994
43974.0,977,977,1,1.0097634723034472,1.788143368542932,562.49,103231.19013411993,34877.70720496739,74716.34248151985,125283.65751847958,199999.99999999942
43995.0,981,981,1,1.006776461498091,1.787893367551144,529.36,134548.60218980236,34977.598399374896,76705.51803416734,123294.48196583231,199999.99999999965
44016.0,981,981,5,1.0056088868079514,1.7881837234227425,539.89,106837.7916619911,35002.656984371715,69673.18374966299,130326.8162503367,199999.9999999997
44037.0,984,984,3,1.0010775262125546,1.7859828524068087,530.97,136121.524812102,34973.935007132866,74244.38816268781,125755.61183731176,199999.9999999996
44058.0,984,984,4,1.0038393918633244,1.7879941803818098,511.05,141518.3030418121,34707.999135291255,72105.54697419224,127894.45302580763,199999.99999999988
44079.0,990,990,16,1.0031692787237108,1.7877721808544451,526.0,142648.82482521175,34964.16833056678,70309.24609020399,129690.75390979565,199999.99999999965
44100.0,994,994,29,1.0047715542772007,1.7903324508708804,501.47,98457.59284183371,34936.49104237538,77050.70514430068,122949.29485569886,199999.99999999953
44121.0,992,992,28,1.006524652261992,1.7887532683046485,474.27,133263.06059522065,34676.74705051668,78342.64789038556,121657.35210961419,199999.99999999977
44142.0,992,992,21,1.0101820063296265,1.7900451346581803,475.76,127868.94920902955,34990.76306609131,71258.02125095765,128741.9787490421,199999.99999999977
44163.0,995,995,17,1.0104508795257083,1.7908758249533094,513.57,120125.09785333932,34595.73664990702,66037.21915575363,133962.7808442462,199999.99999999983
44184.0,989,989,27,1.004073146408254,1.7904780196557366,502.29,124304.37218790145,34855.383608819306,73155.13741138198,126844.8625886179,199999.99999999988
44205.0,987,987,26,1.006378011322409,1.7913597244972388,503.82,134030.89743522482,34868.64315606488,72546.72676382918,127453.2732361706,199999.99999999977
44226.0,991,991,18,1.012927308916151,1.7925101978492413,516.12,137757.40490998104,34974.96483352117,69091.08138318831,130908.9186168114,199999.9999999997
44247.0,990,990,24,1.0077816562659603,1.7910953270336611,543.66,121180.26620708981,34908.66154359393,66651.51419291113,133348.48580708864,199999.99999999977
44268.0,990,990,23,1.010608935136672,1.7911891442506964,558.99,121736.08898037879,35056.65247845548,69521.13443936224,130478.8655606375,199999.99999999974
44289.0,991,991,23,1.0073006176413228,1.7904424998042134,520.66,139236.22705102168,34937.553046054345,80743.10629232759,119256.89370767228,199999.99999999988
44310.0,989,989,27,1.0124908515179114,1.7919882985372209,519.08,108065.90561057517,34881.787201638166,71455.92152825305,128544.07847174666,199999.9999999997
44331.0,996,996,18,1.0100591883445742,1.7918834214059494,512.25,131862.76102407323,34736.51700227312,72606.68968632315,127393.31031367656,199999.9999999997
44352.0,995,995,27,1.0063078848205536,1.7923157251700672,501.03,126343.29209757115,34983.96086672955,73267.51457835945,126732.48542164039,199999.99999999983
44373.0,995,995,26,1.0049306073252153,1.794363016754809,501.92,134319.9442225337,34938.883610373676,71096.90412721738,128903.09587278217,199999.99999999953
44394.0,993,993,29,1.010036978418771,1.7949465770404862,518.84,127893.08929225436,34539.27791677239,68056.40436155141,131943.59563844808,199999.99999999948
44415.0,997,997,29,1.013317364698429,1.7970260463741383,519.68,126622.39098107269,34620.254535668464,73725.5585327104,126274.44146728929,199999.9999999997
44436.0,997,997,22,1.0177412424373342,1.797658942761772,532.04,140686.19481233796,34903.24925253531,69787.06884131455,130212.93115868513,199999.99999999968
44457.0,995,995,28,1.0189413865366774,1.801001944522657,526.75,87693.75228031112,34572.396317254475,74190.83419139867,125809.16580860112,199999.99999999977
44478.0,994,994,13,1.020781830284662,1.798499262906139,526.8,136620.6406896425,34721.858854293154,72913.76184035905,127086.23815964059,199999.99999999965
44499.0,984,984,18,1.0221559565626803,1.7996886739161582,539.7,112816.88175296357,34857.58605425675,66803.28273488695,133196.7172651129,199999.99999999985
44520.0,993,993,7,1.0242882384698628,1.799561496970252,521.7,111750.06928147987,34512.191392078115,74890.29404523825,125109.70595476126,199999.9999999995
44541.0,986,986,12,1.0207864971014162,1.7983409245230197,526.69,110077.26822845021,34525.77487953931,70756.93423197369,129243.06576802586,199999.99999999953
44562.0,985,985,11,1.0231262402480439,1.7992393571638607,541.24,110887.3006584196,34754.233691770125,69640.6844269861,130359.31557301365,199999.99999999977
44583.0,987,987,14,1.0166575556312536,1.796998657992951,563.95,146411.47806134887,34709.17447735226,68523.32203955408,131476.67796044576,199999.99999999983
44604.0,988,988,17,1.0187576664810754,1.798026526901071,571.29,127017.10843073415,34723.55846432387,70035.15981747149,129964.84018252829,199999.99999999977
44625.0,992,992,23,1.0207284637006866,1.8009009308063042,567.83,117098.159156106,34658.81539959568,72276.04429589189,127723.9557041078,199999.99999999968
44646.0,994,994,17,1.0218618753187332,1.8014949814783747,573.99,114778.42523022802,34957.92746396774,72164.18376593823,127835.81623406144,199999.99999999965
44667.0,991,991,21,1.0179788635818179,1.8035384593382122,605.94,121955.88640389897,34662.85773494748,68019.64114170805,131980.35885829153,199999.9999999996
44688.0,988,988,17,1.0156486124502593,1.8043037002308808,628.88,84590.81959157795,34597.231329783564,67084.23798745817,132915.7620125416,199999.99999999977
44709.0,983,983,4,1.0152124384503642,1.8001159273938285,633.01,92738.23974581275,34623.78503061283,70311.5412553566,129688.45874464301,199999.9999999996
44730.0,969,969,2,1.0095923595471383,1.797307330409059,587.44,121864.3410599785,34634.761977659175,79545.10383297085,120454.89616702852,199999.99999999936
44751.0,964,964,3,1.0036611025817441,1.795088672929824,551.69,99746.6112151454,34832.75778253356,74099.21183616771,125900.7881638317,199999.99999999942
44772.0,967,967,1,1.0084564461859595,1.7947706186617682,561.77,135603.10267257498,34830.89591461225,68018.73220217231,131981.2677978267,199999.999999999
44793.0,975,975,0,1.007697570779937,1.7959270611543916,569.04,137021.6015161794,34774.42529155622,68744.35664762973,131255.64335236966,199999.9999999994
44814.0,984,984,3,1.0046937830185707,1.7979564204322174,579.01,104661.81935925824,34821.36043039859,69703.52393949262,130296.47606050663,199999.99999999924
44835.0,985,985,5,1.0037865641891697,1.7972463181375686,574.62,99629.4211934612,34773.07139211952,72617.5681982532,127382.43180174581,199999.999999999
44856.0,981,981,6,1.0089966123558698,1.793825257547144,599.64,137031.126081356,34795.09374792674,67080.26352113293,132919.73647886643,199999.99999999936
44877.0,983,983,3,1.0108529529149028,1.793819913994843,619.05,126439.12293527246,34566.334032643186,68655.3375068442,131344.6624931549,199999.9999999991
44898.0,987,987,2,1.005024078885536,1.793471077771604,608.03,117385.76147922932,34744.89850923589,75001.27466303826,124998.72533696087,199999.99999999913
44919.0,982,982,6,1.0005256185946196,1.7925107794104778,590.11,128953.43050647296,34805.150065028945,72985.34531980069,127014.65468019857,199999.99999999924
44940.0,986,986,11,1.0008462391834148,1.7916016546674032,593.51,102577.86726322756,34671.59681196394,72020.36811257976,127979.63188741938,199999.99999999913
