Tick,Zentralbankzins,Realzins,Investition,Konsum,Staatsausgaben,Aktive Kerdite,Kredit Anfragen,Anzahl Unternehmen
781,0.02,-0.9800000000000006,-21271.519513796342,23464.459669857817,1396.602265340175,0.0,20.0,10.0
782,0.02,-0.9900000000000007,-56895.890154275156,62701.593231242005,0.0,0.0,20.0,10.0
783,0.02,-1.0000000000000007,-5530.544970747096,6089.185876883166,3859.97080908619,0.0,20.0,10.0
784,0.02,-1.0100000000000007,-169838.7155997925,186822.58715977173,0.0,0.0,20.0,10.0
785,0.02,-1.0200000000000007,-375622.8882836004,412813.27326217457,0.0,0.0,20.0,10.0
786,0.02,-1.0300000000000007,0.0,0.0,20881.23864756804,0.0,20.0,10.0
787,0.02,-1.0400000000000007,-106882.56133016499,117159.7306888347,0.0,0.0,20.0,10.0
788,0.02,-1.0500000000000007,-106882.56133016499,117159.7306888347,60621.79189095546,0.0,20.0,10.0
789,0.02,-1.0600000000000007,-2827400.373794165,3094136.258114368,158476.5595438442,0.0,20.0,10.0
790,0.02,-1.0700000000000007,-7391346.7371248985,8088643.599117813,396198.5476686717,0.0,20.0,10.0
791,0.02,-1.0800000000000007,0.0,0.0,0.0,0.0,20.0,10.0
792,0.02,-1.0900000000000007,0.0,0.0,311789.90409523656,0.0,20.0,10.0
793,0.02,-1.0800000000000007,-6.675188110598565E7,7.287590689552562E7,0.0,0.0,20.0,10.0
794,0.02,-1.0700000000000007,-1.610196421261099E8,1.7592886824889788E8,8891326.337103073,0.0,20.0,10.0
795,0.02,-1.0600000000000007,-3.769922366931704E8,4.125575420415828E8,1.988436513335189E7,0.0,20.0,10.0
796,0.02,-1.0500000000000007,0.0,0.0,0.0,0.0,20.0,10.0
797,0.02,-1.0400000000000007,0.0,0.0,5.431065711424882E7,0.0,20.0,10.0
798,0.02,-1.0300000000000007,0.0,0.0,1.0849154741832795E7,0.0,20.0,10.0
799,0.02,-1.0200000000000007,0.0,0.0,1.5625849562051487E8,0.0,20.0,10.0
800,0.02,-1.0100000000000007,-7.375860008764042E9,8.0989835390350275E9,0.0,0.0,20.0,10.0
801,0.02,-1.0000000000000007,-4.138105240394047E10,4.551915764433451E10,1.0345263100985111E9,0.0,20.0,10.0
802,0.02,-0.9900000000000007,-4.138105240394047E10,4.551915764433451E10,0.0,0.0,20.0,10.0
803,0.02,-0.9800000000000006,-4.055343135586166E9,4.46915365962557E9,2.5573723109818482E9,0.0,20.0,10.0
804,0.02,-0.9700000000000006,-1.0024899459048851E11,1.104784838344159E11,0.0,0.0,20.0,10.0
805,0.02,-0.9600000000000006,-2.8476932227466895E11,3.1412698436484094E11,1.4985871735952944E10,0.0,20.0,10.0
806,0.02,-0.9500000000000006,-6.386971238965272E11,7.052280743024156E11,0.0,0.0,20.0,10.0
807,0.02,-0.9400000000000006,0.0,0.0,0.0,0.0,20.0,10.0
808,0.02,-0.9300000000000006,0.0,0.0,7.619263701773032E10,0.0,20.0,10.0
809,0.02,-0.9200000000000006,-3.846187821262728E12,4.264251714878242E12,2.0704072684375084E10,0.0,20.0,10.0
810,0.02,-0.9100000000000006,-7.619098747850037E10,8.44726165522504E10,1.9634480238841263E11,0.0,20.0,10.0
811,0.02,-0.9000000000000006,-8.528574089473306E12,9.476193432748113E12,0.0,0.0,20.0,10.0
812,0.02,-0.8900000000000006,-8.433812155145823E11,9.381431498420634E11,0.0,0.0,20.0,10.0
813,0.02,-0.8800000000000006,-2.3106638733704777E13,2.570289027681767E13,1.1480526107753193E12,0.0,20.0,10.0
814,0.02,-0.8700000000000006,-4.0303240295075625E13,4.4935796650831445E13,0.0,0.0,20.0,10.0
815,0.02,-0.8600000000000005,-3.9952230854981143E12,4.454444129808242E12,3.0068115237077744E12,0.0,20.0,10.0
816,0.02,-0.8500000000000005,-1.9559698337162362E14,2.1860839318004994E14,0.0,0.0,20.0,10.0
817,0.02,-0.8400000000000005,-1.9559698337162362E14,2.1860839318004994E14,0.0,0.0,20.0,10.0
818,0.02,-0.8300000000000005,-4.347503246451775E14,4.8650631567436525E14,0.0,0.0,20.0,10.0
819,0.02,-0.8200000000000005,-7.75721608591198E14,8.703218047608561E14,0.0,0.0,20.0,10.0
820,0.02,-0.8100000000000005,-7.75721608591198E13,8.703218047608562E13,0.0,0.0,20.0,10.0
821,0.02,-0.8000000000000005,-2.1397812163194992E15,2.40395173685277E15,0.0,0.0,20.0,10.0
822,0.02,-0.7900000000000005,-3.5467356234292205E15,3.995689499812666E15,3.136557813424561E14,0.0,20.0,10.0
823,0.02,-0.7800000000000005,-7.30035382697136E15,8.236296625301021E15,4.276033887133161E14,0.0,20.0,10.0
824,0.02,-0.7700000000000005,-1.334122572785547E16,1.5051639282708732E16,0.0,0.0,20.0,10.0
825,0.02,-0.7600000000000005,-1.3170184372370142E15,1.4880597927223408E15,0.0,0.0,20.0,10.0
826,0.02,-0.7500000000000004,-4.9616713914860584E16,5.6232275770175328E16,1.6538904638286855E15,0.0,20.0,10.0
827,0.02,-0.7400000000000004,-4.9616713914860584E16,5.6232275770175328E16,0.0,0.0,20.0,10.0
828,0.02,-0.7300000000000004,-1.17348049463393904E17,1.33423124732351968E17,7.116573555527962E15,0.0,20.0,10.0
829,0.02,-0.7200000000000004,-1.87298313444959872E17,2.12955616656598144E17,0.0,0.0,20.0,10.0
830,0.02,-0.7100000000000004,-2.0211068897699428E16,2.3057698319910612E16,2.494594836004014E15,0.0,20.0,10.0
831,0.02,-0.7000000000000004,-4.5167765611175987E17,5.152942273951063E17,2.501905175759438E16,0.0,20.0,10.0
832,0.02,-0.6900000000000004,-7.0751831475345421E17,8.0859235971823334E17,0.0,0.0,20.0,10.0
833,0.02,-0.6800000000000004,-6.805182078065676E16,7.8059441483694512E16,0.0,0.0,20.0,10.0
834,0.02,-0.6700000000000004,-1.38381499187595213E18,1.58731719656359194E18,1.9088048898376036E16,0.0,20.0,10.0
835,0.02,-0.6600000000000004,-2.8800380930618552E18,3.3164075011015306E18,1.9088048898376036E16,0.0,20.0,10.0
836,0.02,-0.6500000000000004,-3.9849560963029693E18,4.5980262649649638E18,1.5135873727566112E17,0.0,20.0,10.0
837,0.02,-0.6400000000000003,-6.5045909881516769E18,7.5209333300503757E18,0.0,0.0,20.0,10.0
838,0.02,-0.6300000000000003,-6.5045909881516769E18,7.5209333300503757E18,4.4104546490340973E17,0.0,20.0,10.0
839,0.02,-0.6200000000000003,-1.8238721592575762E19,2.118045088170089E19,1.79334826314287898E18,0.0,20.0,10.0
840,0.02,-0.6100000000000003,-1.8238721592575762E19,2.118045088170089E19,2.43341293324229376E17,0.0,20.0,10.0
841,0.02,-0.6000000000000003,-4.838679559280439E19,5.645126152493846E19,1.99178235370109261E18,0.0,20.0,10.0
842,0.02,-0.5900000000000003,-4.838679559280439E19,5.645126152493846E19,1.99178235370109261E18,0.0,20.0,10.0
843,0.02,-0.5800000000000003,-4.7006063547345807E18,5.4973192962150175E18,3.380077877595262E18,0.0,20.0,10.0
844,0.02,-0.5700000000000003,-1.0036439993959914E20,1.1766860682573688E20,5.6731983467533312E18,0.0,20.0,10.0
845,0.02,-0.5600000000000003,0.0,0.0,5.6731983467533312E18,0.0,20.0,10.0
846,0.02,-0.5700000000000003,-2.0970388380459113E20,2.4649403885802815E20,0.0,0.0,20.0,10.0
847,0.02,-0.5600000000000003,-2.0970388380459113E20,2.4649403885802815E20,0.0,0.0,20.0,10.0
848,0.02,-0.5500000000000003,-3.2432962826873235E20,3.832986515903199E20,2.011280421671379E19,0.0,20.0,10.0
849,0.02,-0.5400000000000003,-5.3305542720198974E20,6.299745957841696E20,0.0,0.0,20.0,10.0
850,0.02,-0.5300000000000002,0.0,0.0,7.3517858139729035E19,0.0,20.0,10.0
851,0.02,-0.5200000000000002,-1.0483052970962703E21,1.2499024696147837E21,0.0,0.0,20.0,10.0
852,0.02,-0.5100000000000002,-1.0483052970962703E21,1.2499024696147837E21,0.0,0.0,20.0,10.0
853,0.02,-0.5000000000000002,-1.4738133990605746E21,1.7627964184842165E21,0.0,0.0,20.0,10.0
854,0.02,-0.4900000000000002,-2.0886495615626445E21,2.514904574126449E21,0.0,0.0,20.0,10.0
855,0.02,-0.4800000000000002,0.0,0.0,1.8678538395615278E20,0.0,20.0,10.0
856,0.02,-0.4900000000000002,-4.0270928780946556E21,4.848948567501727E21,2.7502242345396303E20,0.0,20.0,10.0
857,0.02,-0.4800000000000002,-4.0270928780946556E21,4.848948567501727E21,3.199715648676192E20,0.0,20.0,10.0
858,0.02,-0.4700000000000002,-6.143454045458293E21,7.42334030492877E21,0.0,0.0,20.0,10.0
859,0.02,-0.4600000000000002,-7.805189215766608E21,9.501969480063696E21,0.0,0.0,20.0,10.0
860,0.02,-0.4500000000000002,0.0,0.0,1.2191608599979927E20,0.0,20.0,10.0
861,0.02,-0.44000000000000017,-1.2557250079558398E22,1.5411170552185306E22,0.0,0.0,20.0,10.0
862,0.02,-0.43000000000000016,-1.2557250079558398E22,1.5411170552185306E22,0.0,0.0,20.0,10.0
863,0.02,-0.42000000000000015,-1.8053876857098553E22,2.2252452870377284E22,0.0,0.0,20.0,10.0
864,0.02,-0.41000000000000014,-1.8836637080817917E22,2.343093880784667E22,1.0519649934667868E21,0.0,20.0,10.0
865,0.02,-0.40000000000000013,-2.4839600526682743E22,3.1049500658353425E22,0.0,0.0,20.0,10.0
866,0.02,-0.3900000000000001,-2.9142837267621306E22,3.642854658452664E22,1.8214273292263314E21,0.0,20.0,10.0
867,0.02,-0.3800000000000001,-2.841426633593078E21,3.5699975652836104E21,2.0291880716652018E21,0.0,20.0,10.0
868,0.02,-0.3700000000000001,-3.392802455824218E22,4.285645207356907E22,2.46147833984431E21,0.0,20.0,10.0
869,0.02,-0.3600000000000001,-3.5445288093758083E22,4.529120145313532E22,5.767685067373081E20,0.0,20.0,10.0
870,0.02,-0.3500000000000001,-5.449285844547804E22,7.006224657275747E22,0.0,0.0,20.0,10.0
871,0.02,-0.3600000000000001,-5.423328141464036E22,6.929808180759601E22,0.0,0.0,20.0,10.0
872,0.02,-0.3500000000000001,-5.423328141464036E22,6.929808180759601E22,3.783031833720442E21,0.0,20.0,10.0
873,0.02,-0.3400000000000001,-5.659415623245781E22,7.323949630082775E22,0.0,0.0,20.0,10.0
874,0.02,-0.33000000000000007,-1.4412082745355013E21,1.8779380546977742E21,4.624477792970503E21,0.0,20.0,10.0
875,0.02,-0.32000000000000006,-1.4412082745355013E21,1.8779380546977742E21,4.624477792970503E21,0.0,20.0,10.0
876,0.02,-0.31000000000000005,-7.123051240974462E22,9.420809705804931E22,5.744396162076178E21,0.0,20.0,10.0
877,0.02,-0.30000000000000004,-7.123051240974462E22,9.420809705804931E22,0.0,0.0,20.0,10.0
878,0.02,-0.29000000000000004,-6.757189930759983E22,9.009586574346645E22,5.056551992759035E21,0.0,20.0,10.0
879,0.02,-0.28,-6.008270462877894E22,8.154081342477143E22,0.0,0.0,20.0,10.0
880,0.02,-0.27,-6.008270462877894E22,8.154081342477143E22,4.772190171370327E21,0.0,20.0,10.0
881,0.02,-0.26,-6.194120099557948E22,8.488238654949779E22,4.815092155243045E21,0.0,20.0,10.0
882,0.02,-0.25,-5.746657568979527E22,8.045320596571338E22,0.0,0.0,20.0,10.0
883,0.02,-0.24,-4.4872899190395E22,6.356994051972623E22,0.0,0.0,20.0,10.0
884,0.02,-0.22999999999999998,0.0,0.0,7.141856809786135E21,0.0,20.0,10.0
885,0.02,-0.21999999999999997,0.0,0.0,0.0,0.0,20.0,10.0
886,0.02,-0.20999999999999996,-3.0473826079665923E22,4.49851718318878E22,3.627836438055468E21,0.0,20.0,10.0
887,0.02,-0.19999999999999996,-2.902269150444374E21,4.3534037256665616E21,0.0,0.0,20.0,10.0
888,0.02,-0.18999999999999995,-2.902269150444374E21,4.3534037256665616E21,4.280120607117236E20,0.0,20.0,10.0
889,0.02,-0.17999999999999994,-3.081686837124408E20,4.793735079971303E20,0.0,0.0,20.0,10.0
890,0.02,-0.16999999999999993,-1.3156108253599894E22,2.089499546159983E22,0.0,0.0,20.0,10.0
891,0.02,-0.15999999999999992,-1.3156108253599894E22,2.089499546159983E22,1.3620510528568911E21,0.0,20.0,10.0
892,0.02,-0.1499999999999999,-1.1272008018827978E22,1.8786680031379972E22,0.0,0.0,20.0,10.0
893,0.02,-0.1399999999999999,0.0,0.0,1.5669068069573946E21,0.0,20.0,10.0
894,0.02,-0.1499999999999999,0.0,0.0,0.0,0.0,20.0,10.0
895,0.02,-0.1399999999999999,-4.303355607188318E21,7.172259345313865E21,0.0,0.0,20.0,10.0
896,0.02,-0.1299999999999999,-1.81936808227192E21,3.2188819917118594E21,5.2700960908801265E20,0.0,20.0,10.0
897,0.02,-0.1199999999999999,-1.81936808227192E21,3.2188819917118594E21,0.0,0.0,20.0,10.0
898,0.02,-0.1099999999999999,-1.2605730485288284E21,2.406548547191401E21,5.666178202881414E19,0.0,20.0,10.0
899,0.02,-0.09999999999999991,-5.030374160026079E20,1.0060748320052161E21,1.2009317579777065E20,0.0,20.0,10.0
900,0.02,-0.08999999999999991,-2.4404869051462176E20,5.1521390219753515E20,0.0,0.0,20.0,10.0
901,0.02,-0.07999999999999992,0.0,0.0,3.3275453797176115E19,0.0,20.0,10.0
902,0.02,-0.06999999999999992,0.0,0.0,3.3275453797176115E19,0.0,20.0,10.0
903,0.02,-0.05999999999999992,-3.68548549157951E19,9.827961310878702E19,1.5356189548247984E19,0.0,20.0,10.0
904,0.02,-0.04999999999999992,-3.68548549157951E19,9.827961310878702E19,0.0,0.0,20.0,10.0
905,0.02,-0.03999999999999992,-1.752481285052376E19,5.257443855157136E19,7.2267874704370985E18,0.0,20.0,10.0
906,0.02,-0.029999999999999916,-5.6760450118898545E18,2.4596195051522753E19,0.0,0.0,20.0,10.0
907,0.02,-0.019999999999999914,-2.09442997698675712E18,1.2566579861920594E19,8.1249248182245683E17,0.0,20.0,10.0
908,0.02,-0.009999999999999913,-2.09442997698675712E18,1.2566579861920594E19,1.02309704506143232E18,0.0,20.0,10.0
909,0.02,8.673617379884035E-17,4006.0,4.5016269982702971E18,0.0,0.0,20.0,10.0
910,0.02,-0.009999999999999913,0.0,0.0,2.55837876384092928E17,0.0,20.0,10.0
911,0.02,8.673617379884035E-17,904.0,1.02335150553637082E18,1.07652326106832336E17,0.0,20.0,10.0
912,0.02,0.010000000000000087,5.3294445498097104E16,4.7965000948286938E17,0.0,0.0,20.0,10.0
913,0.02,0.020000000000000087,2.2290231880742384E16,2.00612086926679584E17,5.034999797756804E15,0.0,20.0,10.0
914,0.02,0.03000000000000009,6.041999757308182E14,1.4097999433719032E15,0.0,0.0,20.0,10.0
915,0.02,0.04000000000000009,7.44443458013095E15,1.1166651870196382E16,0.0,0.0,20.0,10.0
916,0.02,0.05000000000000009,7.44443458013095E15,1.1166651870196382E16,1.5652050013574485E15,0.0,20.0,10.0
917,0.02,0.060000000000000095,6.18597093729033E15,4.123980624860204E15,3.9048522778625725E14,0.0,20.0,10.0
918,0.02,0.07000000000000009,9.061789321799919E14,3.8836239950570925E14,3.380144385902015E14,0.0,20.0,10.0
919,0.02,0.08000000000000008,9.061789321799919E14,3.8836239950570925E14,0.0,0.0,20.0,10.0
920,0.02,0.09000000000000008,0.0,0.0,1.792076380271991E13,0.0,20.0,10.0
921,0.02,0.10000000000000007,0.0,0.0,0.0,0.0,20.0,10.0
922,0.02,0.11000000000000007,2.7168174723298258E13,6.7920436808245625E12,0.0,0.0,20.0,10.0
923,0.02,0.12000000000000006,1.0019036023203127E13,2.5047590058007817E12,0.0,0.0,20.0,10.0
924,0.02,0.13000000000000006,5.872559791933062E11,1.4681399479832648E11,0.0,0.0,20.0,10.0
925,0.02,0.14000000000000007,0.0,0.0,4.913225774121857E10,0.0,20.0,10.0
926,0.02,0.15000000000000008,0.0,0.0,1.0706512190590202E10,0.0,20.0,10.0
927,0.02,0.1600000000000001,0.0,0.0,1.4751663252702231E9,0.0,20.0,10.0
928,0.02,0.1700000000000001,4.720532240864714E9,1.1801330602161782E9,0.0,0.0,20.0,10.0
929,0.02,0.1800000000000001,1.9270407025660129E9,4.8176017564150304E8,4.546835870248567E8,0.0,20.0,10.0
930,0.02,0.1900000000000001,1.9270407025660129E9,4.8176017564150304E8,0.0,0.0,20.0,10.0
931,0.02,0.20000000000000012,4.5302006230254716E8,1.1325501557563676E8,0.0,0.0,20.0,10.0
932,0.02,0.21000000000000013,3.945170511677025E7,9862926.279192561,0.0,0.0,20.0,10.0
933,0.02,0.22000000000000014,1.1513205823818915E7,2878301.455954728,2596087.6736248643,0.0,20.0,10.0
934,0.02,0.23000000000000015,4091899.714109618,1022974.9285274043,1019109.8932967691,0.0,20.0,10.0
935,0.02,0.24000000000000016,326115.16585496615,81528.79146374151,0.0,0.0,20.0,10.0
936,0.02,0.23000000000000015,326115.16585496615,81528.79146374151,106813.16731053399,0.0,20.0,10.0
937,0.02,0.22000000000000014,105339.89192246672,26334.972980616672,22237.39949471745,0.0,20.0,10.0
938,0.02,0.21000000000000013,105339.89192246672,26334.972980616672,1975.1469995347722,0.0,20.0,10.0
939,0.02,0.20000000000000012,36463.894347864814,9115.973586966202,1975.1469995347722,0.0,20.0,10.0
940,0.02,0.1900000000000001,2449.2642707204595,612.3160676801147,0.0,0.0,20.0,10.0
941,0.02,0.1800000000000001,738.6496657535067,184.66241643837668,34.410866755521965,0.0,20.0,10.0
942,0.02,0.1700000000000001,42.16149534911638,10.540373837279091,9.734380621046672,0.0,20.0,10.0
943,0.02,0.1600000000000001,42.16149534911638,10.540373837279091,9.734380621046672,0.0,20.0,10.0
944,0.02,0.15000000000000008,13.739495913717867,3.434873978429466,0.0,0.0,20.0,10.0
945,0.02,0.14000000000000007,0.0,0.0,0.0,0.0,20.0,10.0
946,0.02,0.13000000000000006,0.22862517824388245,0.0571562945609706,0.07144536820121328,0.0,20.0,10.0
947,0.02,0.12000000000000006,0.22862517824388245,0.0571562945609706,0.07144536820121328,0.0,20.0,10.0
948,0.02,0.11000000000000007,0.0,0.0,0.0,0.0,20.0,10.0
949,0.02,0.10000000000000007,0.06857859895838297,0.01714464973959574,0.004933382362852072,0.0,20.0,10.0
950,0.02,0.09000000000000008,0.020992418680945476,0.005248104670236367,0.0011334102386581816,0.0,20.0,10.0
951,0.02,0.08000000000000008,0.0,0.0,0.0,0.0,20.0,10.0
952,0.02,0.07000000000000009,0.0,0.0,1.0454204397232458E-4,0.0,20.0,10.0
953,0.02,0.06000000000000009,1.419311713846305E-4,9.462078092308667E-5,6.0258392466223946E-5,0.0,20.0,10.0
954,0.02,0.050000000000000086,1.419311713846305E-4,9.462078092308667E-5,0.0,0.0,20.0,10.0
955,0.02,0.040000000000000084,0.0,0.0,2.5656927230088047E-6,0.0,20.0,10.0
956,0.02,0.030000000000000082,0.0,0.0,2.5656927230088047E-6,0.0,20.0,10.0
957,0.02,0.02000000000000008,0.0,0.0,5.589122020558084E-7,0.0,20.0,10.0
958,0.02,0.01000000000000008,0.0,0.0,0.0,0.0,20.0,10.0
959,0.02,7.979727989493313E-17,2.117582368135751E-21,2.66511561288043E-6,2.6001872264676783E-7,0.0,20.0,10.0
960,0.02,-0.00999999999999992,-1.4123854695790083E-7,1.5536240165369201E-6,8.17111595433794E-8,0.0,20.0,10.0
961,0.02,-0.01999999999999992,0.0,0.0,1.1639760270880125E-7,0.0,20.0,10.0
962,0.02,-0.029999999999999923,0.0,0.0,0.0,0.0,20.0,10.0
963,0.02,-0.039999999999999925,-8.638075623202895E-8,3.023326468121017E-7,7.661769208716198E-9,0.0,20.0,10.0
964,0.02,-0.049999999999999926,-1.225883073394589E-9,4.290590756881068E-9,1.8274828697453577E-8,0.0,20.0,10.0
965,0.02,-0.05999999999999993,-4.385958887388852E-9,1.1695890366370283E-8,6.521958504473607E-9,0.0,20.0,10.0
966,0.02,-0.06999999999999992,-2.0087632193778688E-8,4.878424961346255E-8,0.0,0.0,20.0,10.0
967,0.02,-0.07999999999999992,-2.0087632193778688E-8,4.878424961346255E-8,3.7989367342458E-9,0.0,20.0,10.0
968,0.02,-0.08999999999999991,-1.8418477678728417E-8,3.888345287731557E-8,9.374133919764074E-10,0.0,20.0,10.0
969,0.02,-0.09999999999999991,0.0,0.0,1.997452472084884E-9,0.0,20.0,10.0
970,0.02,-0.1099999999999999,-9.928391072054883E-9,1.985678214410978E-8,0.0,0.0,20.0,10.0
971,0.02,-0.1199999999999999,-6.4838750226048214E-9,1.1887104208108841E-8,0.0,0.0,20.0,10.0
972,0.02,-0.1299999999999999,-6.4838750226048214E-9,1.1887104208108841E-8,0.0,0.0,20.0,10.0
973,0.02,-0.1399999999999999,-4.916859610491096E-9,8.42890218941331E-9,1.3457231184396907E-10,0.0,20.0,10.0
974,0.02,-0.1499999999999999,-2.5556090154482846E-9,4.259348359080476E-9,5.605071477520167E-10,0.0,20.0,10.0
975,0.02,-0.15999999999999992,-2.5556090154482846E-9,4.259348359080476E-9,0.0,0.0,20.0,10.0
976,0.02,-0.16999999999999993,-2.2835118829572966E-9,3.6267541670498242E-9,5.030207362034441E-10,0.0,20.0,10.0
977,0.02,-0.17999999999999994,-1.9696532657461786E-9,3.0639050800496114E-9,0.0,0.0,20.0,10.0
978,0.02,-0.18999999999999995,-1.4165131258005957E-9,2.1620463499061726E-9,0.0,0.0,20.0,10.0
979,0.02,-0.19999999999999996,-1.4165131258005957E-9,2.1620463499061726E-9,1.402209654738431E-10,0.0,20.0,10.0
980,0.02,-0.20999999999999996,-1.452203698040481E-9,2.143729268535948E-9,1.480347611509902E-10,0.0,20.0,10.0
981,0.02,-0.21999999999999997,0.0,0.0,0.0,0.0,20.0,10.0
982,0.02,-0.22999999999999998,-9.541055983476128E-10,1.3689341193683143E-9,9.217635939101616E-11,0.0,20.0,10.0
983,0.02,-0.24,-9.541055983476128E-10,1.3689341193683143E-9,0.0,0.0,20.0,10.0
984,0.02,-0.25,-1.1615792076713493E-9,1.645570544201078E-9,0.0,0.0,20.0,10.0
985,0.02,-0.26,-8.152609287374761E-10,1.1413653002324668E-9,0.0,0.0,20.0,10.0
986,0.02,-0.27,-7.75400388805038E-10,1.0625857179920895E-9,0.0,0.0,20.0,10.0
987,0.02,-0.28,0.0,0.0,0.0,0.0,20.0,10.0
988,0.02,-0.29000000000000004,0.0,0.0,0.0,0.0,20.0,10.0
989,0.02,-0.30000000000000004,-1.793829212230314E-11,2.391772282973752E-11,0.0,0.0,20.0,10.0
990,0.02,-0.31000000000000005,-1.793829212230314E-11,2.391772282973752E-11,7.00870924182021E-11,0.0,20.0,10.0
991,0.02,-0.32000000000000006,0.0,0.0,0.0,0.0,20.0,10.0
992,0.02,-0.33000000000000007,0.0,0.0,7.5316258956196E-11,0.0,20.0,10.0
993,0.02,-0.3400000000000001,-1.3541543894334899E-9,1.7524350922080458E-9,0.0,0.0,20.0,10.0
994,0.02,-0.3500000000000001,-1.129960707674089E-9,1.4623020922841151E-9,8.308534615250655E-11,0.0,20.0,10.0
995,0.02,-0.3600000000000001,-1.519400589637286E-9,1.9414563089809763E-9,0.0,0.0,20.0,10.0
996,0.02,-0.3700000000000001,-1.5715866813116512E-9,1.996339838422908E-9,1.0618828927781423E-10,0.0,20.0,10.0
997,0.02,-0.3800000000000001,-1.8683621064304895E-9,2.360036344964828E-9,2.402407412953843E-10,0.0,20.0,10.0
998,0.02,-0.3900000000000001,-1.8683621064304895E-9,2.360036344964828E-9,3.366552458236361E-11,0.0,20.0,10.0
999,0.02,-0.40000000000000013,-2.8958375051031355E-9,3.6383599423090672E-9,3.366552458236361E-11,0.0,20.0,10.0
1000,0.02,-0.41000000000000014,-3.9168577129411875E-9,4.872188862439039E-9,3.266029402010785E-11,0.0,20.0,10.0
